time_seconds,timestamp,candidate,score,rms_db,onset_strength,spectral_centroid_hz,bandwidth_hz,zcr
102.70185941043084,00:01:42.70,IMPACT,8.743873690141166,-28.88962173461914,7.6160783767700195,1595.0821236600764,1844.0914088861532,0.08056640625
103.88607709750566,00:01:43.89,HIGH_LOAD,7.543506428128254,-35.37053298950195,8.852604866027832,3850.52748594007,2849.2098063702188,0.30517578125
103.88607709750566,00:01:43.89,IMPACT,10.76068767810502,-35.37053298950195,8.852604866027832,3850.52748594007,2849.2098063702188,0.30517578125
105.11673469387755,00:01:45.12,IMPACT,5.415868583280056,-27.599464416503906,4.515237808227539,3736.812947503463,2434.949045557048,0.283203125
106.4867120181406,00:01:46.49,IMPACT,4.871738897160955,-42.90032196044922,4.008645057678223,5227.730069269273,3105.9513184867005,0.4638671875
106.95111111111112,00:01:46.95,HARSH,4.517149213961596,-46.09635543823242,1.3177495002746582,5933.151160434631,2801.0320111572432,0.53759765625
107.81024943310658,00:01:47.81,IMPACT,7.692514905726563,-35.21397399902344,6.24673318862915,4735.325889470898,2876.35527878346,0.365234375
109.08734693877551,00:01:49.09,IMPACT,11.315773489148034,-32.29100036621094,9.18903923034668,4412.952608287642,2523.8710634072763,0.3408203125
109.08734693877551,00:01:49.09,HIGH_LOAD,8.03269379001635,-32.29100036621094,9.18903923034668,4412.952608287642,2523.8710634072763,0.3408203125
110.5966439909297,00:01:50.60,IMPACT,5.923465073296728,-37.56263732910156,4.950089454650879,4220.608764224442,2919.7841712494674,0.33349609375
112.03628117913833,00:01:52.04,IMPACT,11.802009500622047,-31.184619903564453,9.899967193603516,2634.0183547704714,2099.938929214705,0.1826171875
113.15083900226757,00:01:53.15,IMPACT,6.998410557597424,-30.607620239257812,5.610731601715088,4966.222087146143,2581.5193738040393,0.3798828125
114.40471655328798,00:01:54.40,IMPACT,6.362493941768929,-28.718082427978516,5.196328163146973,4450.332323197899,2216.022288725106,0.337890625
114.40471655328798,00:01:54.40,HIGH_LOAD,5.060491186411737,-28.718082427978516,5.196328163146973,4450.332323197899,2216.022288725106,0.337890625
119.51310657596372,00:01:59.51,HIGH_LOAD,4.215135313149551,-26.140514373779297,4.653530120849609,3398.80980075643,2344.5601423964918,0.2392578125
140.43428571428572,00:02:20.43,IMPACT,4.936443818342013,-27.404407501220703,4.199662208557129,2821.7872634960136,3175.0141141896843,0.041015625
140.9451247165533,00:02:20.95,HARSH,3.3284055656140126,-21.19112777709961,2.9498891830444336,4559.490013944,2533.4668892393,0.32275390625
143.0117006802721,00:02:23.01,IMPACT,6.170901519023193,-30.543987274169922,5.0530571937561035,4060.261543578192,2991.9974328700923,0.16455078125
144.03337868480725,00:02:24.03,IMPACT,5.357067693644268,-32.0262336730957,4.485376358032227,3452.9900649803503,3371.17212640878,0.08740234375
146.4714739229025,00:02:26.47,IMPACT,10.756457695002133,-21.095979690551758,8.751018524169922,2925.0263757748153,3034.3609253001114,0.02294921875
151.20834467120181,00:02:31.21,HIGH_LOAD,5.606408331232016,-23.598369598388672,6.945830821990967,3363.5793332661433,3041.661670330255,0.072265625
151.20834467120181,00:02:31.21,IMPACT,8.540585197992623,-23.598369598388672,6.945830821990967,3363.5793332661433,3041.661670330255,0.072265625
153.18204081632652,00:02:33.18,IMPACT,6.390109901914324,-24.963088989257812,5.323083400726318,3100.933366985845,2747.359710967576,0.05908203125
156.68825396825397,00:02:36.69,HIGH_LOAD,5.811387556265283,-31.33690643310547,6.992959976196289,4036.3225679328334,2540.4730127416515,0.17431640625
169.92362811791384,00:02:49.92,IMPACT,6.275969856199804,-34.06908416748047,5.287534236907959,3421.6301815054157,3104.4337317827435,0.091796875
177.05215419501133,00:02:57.05,IMPACT,11.917212072158414,-18.177783966064453,9.830867767333984,2231.5300362696266,2258.629076600111,0.14599609375
177.9112925170068,00:02:57.91,HIGH_LOAD,4.715148699280119,-31.48078155517578,4.632461071014404,4392.647186997081,2602.318922571965,0.36279296875
178.37569160997734,00:02:58.38,IMPACT,12.07659746165425,-27.149036407470703,9.934854507446289,2978.239362203492,2677.2476202210114,0.09375
182.4391836734694,00:03:02.44,IMPACT,5.100426121244337,-23.948394775390625,4.180034637451172,3436.3384149837884,3112.959716189911,0.134765625
218.08181405895692,00:03:38.08,IMPACT,5.779759217601876,-18.815580368041992,5.225277423858643,859.787918814731,1643.597677491953,0.029296875
224.16544217687076,00:03:44.17,IMPACT,8.200812554843179,-18.366466522216797,6.962545871734619,1650.8301855070818,2209.416295599347,0.0390625
229.9239909297052,00:03:49.92,IMPACT,5.60982388306249,-8.39006233215332,5.0679097175598145,386.51448122583196,1005.324984289651,0.005859375
234.24290249433108,00:03:54.24,IMPACT,4.737525434966876,-24.968955993652344,3.7952322959899902,4282.247009506944,2847.513374370752,0.2548828125
237.30793650793652,00:03:57.31,HIGH_LOAD,4.15714013406564,-30.617809295654297,3.7781529426574707,4964.5549010108225,2883.6097417649626,0.32666015625
238.9101133786848,00:03:58.91,IMPACT,6.008792565723153,-27.815284729003906,5.481034278869629,1395.2231885313956,1501.9408241584877,0.0556640625
308.1984580498866,00:05:08.20,IMPACT,7.127309689599847,-20.604053497314453,6.246275901794434,1487.8441764099948,1477.7843262017434,0.08447265625
308.1984580498866,00:05:08.20,HIGH_LOAD,4.487526600706776,-20.604053497314453,6.246275901794434,1487.8441764099948,1477.7843262017434,0.08447265625
314.8625850340136,00:05:14.86,IMPACT,5.846327132904006,-29.37677764892578,5.229519367218018,2003.30725891801,1929.8575617910394,0.1162109375
337.3859410430839,00:05:37.39,IMPACT,8.504598530941902,-31.632553100585938,7.291720390319824,2366.9317039944362,2304.0211870086746,0.10693359375
341.49587301587303,00:05:41.50,IMPACT,6.098796575389473,-31.999248504638672,5.348957061767578,2489.573044862016,2341.665635050159,0.1298828125
348.36897959183676,00:05:48.37,IMPACT,5.219249377717884,-36.031578063964844,4.803107261657715,1962.8563394035707,2292.2378361847823,0.072265625
358.95727891156463,00:05:58.96,IMPACT,6.4535662740505035,-35.96710205078125,5.5401082038879395,2995.379623185403,3018.147921421972,0.13232421875
365.8071655328798,00:06:05.81,IMPACT,7.481175834002142,-21.30113983154297,6.574766159057617,1107.1795336142995,1743.2844359868914,0.0341796875
403.5860317460317,00:06:43.59,IMPACT,6.929021214913675,-21.228031158447266,5.80564022064209,2845.4220676286095,2103.5129289142565,0.13037109375
405.74548752834465,00:06:45.75,IMPACT,5.508186292054033,-24.960407257080078,4.956442356109619,1785.3391981292368,1626.3509294768112,0.09716796875
408.1835827664399,00:06:48.18,IMPACT,5.243039409505393,-22.26244354248047,4.6579718589782715,1839.9321102240806,1937.3422510191936,0.09130859375
408.83374149659863,00:06:48.83,HARSH,4.296568677031729,-29.320404052734375,1.5932265520095825,5539.0215232203045,2305.9575844924466,0.4697265625
409.3445804988662,00:06:49.34,IMPACT,9.47616115559785,-23.509857177734375,8.136163711547852,1619.8700718178054,1608.3179930522454,0.080078125
410.9467573696145,00:06:50.95,IMPACT,8.812889556058703,-29.328033447265625,7.52475118637085,2186.4933436354113,2360.111822766625,0.08154296875
412.31673469387755,00:06:52.32,IMPACT,15.00104349928505,-22.67405891418457,12.393486022949219,2265.3386066476505,1993.509293171913,0.1162109375
412.40961451247165,00:06:52.41,HARSH,3.037365739833734,-28.705238342285156,0.42873871326446533,4913.444460475795,2791.1837382079334,0.27978515625
413.4312925170068,00:06:53.43,IMPACT,11.60669550724135,-24.108566284179688,9.767207145690918,2082.640915264634,1666.8826046262072,0.15234375
413.4312925170068,00:06:53.43,HIGH_LOAD,7.41787804324973,-24.108566284179688,9.767207145690918,2082.640915264634,1666.8826046262072,0.15234375
415.7532879818594,00:06:55.75,IMPACT,5.157186331458225,-27.0726318359375,4.748260498046875,1648.0990976869764,1481.405705382299,0.10546875
418.0056235827664,00:06:58.01,IMPACT,9.749941646121215,-20.646509170532227,8.329671859741211,1455.7171023633978,1666.0700804353544,0.07177734375
419.02730158730157,00:06:59.03,IMPACT,7.422824018941346,-23.890384674072266,6.323581695556641,2186.133533274794,2372.1947687169936,0.10009765625
421.3260770975057,00:07:01.33,IMPACT,7.180093690224571,-24.973926544189453,6.100015640258789,2651.126779392339,2096.195690826529,0.19970703125
423.6248526077097,00:07:03.62,IMPACT,9.584546521971253,-20.46158218383789,8.279335975646973,1350.6858133037153,1041.9622734993457,0.087890625
424.0195918367347,00:07:04.02,HIGH_LOAD,4.194108434012643,-18.394699096679688,5.718755722045898,1610.3917937811684,1577.4073175879203,0.08544921875
424.87873015873015,00:07:04.88,IMPACT,5.07404774231251,-21.414203643798828,4.543580055236816,1969.7011371742376,1420.6719675312345,0.158203125
425.9004081632653,00:07:05.90,IMPACT,11.836843049189307,-21.60886573791504,9.898710250854492,1907.1484715353668,2046.5444532037234,0.103515625
451.5584580498866,00:07:31.56,IMPACT,6.471706438928113,-25.0489501953125,5.378112316131592,3279.569730774825,2582.1525089125303,0.16650390625
498.25378684807254,00:08:18.25,IMPACT,9.058101799159681,-22.665756225585938,7.51930570602417,2383.0972584319034,2925.476459223665,0.056640625
498.671746031746,00:08:18.67,SWELL,2.822687864303589,-18.271896362304688,0.4796755313873291,550.7481501275433,730.388837460356,0.0341796875
500.6918820861678,00:08:20.69,IMPACT,10.426799299010437,-15.787179946899414,8.720455169677734,1545.8930481555274,2192.784858489512,0.037109375
514.693514739229,00:08:34.69,IMPACT,5.787042359666408,-14.066326141357422,5.326658725738525,444.09621476401645,685.7311893496502,0.013671875
517.3638095238096,00:08:37.36,IMPACT,5.288332754437285,-17.580427169799805,4.976415634155273,464.26751641259,730.9158692882884,0.01611328125
520.1966439909297,00:08:40.20,IMPACT,7.357699601565878,-16.236881256103516,6.339817047119141,1296.6048048376879,1954.612886839407,0.03955078125
521.3112018140589,00:08:41.31,IMPACT,4.925649371152438,-14.145343780517578,4.408101558685303,1050.9433626094137,1890.939146540581,0.0263671875
522.681179138322,00:08:42.68,IMPACT,5.2589037168336,-14.467315673828125,4.701330661773682,993.9066048317911,1779.897823861979,0.0205078125
523.4009977324263,00:08:43.40,HIGH_LOAD,4.389160142836329,-18.770166397094727,6.259346961975098,1200.128934412253,1916.7134813964137,0.0263671875
531.9227210884354,00:08:51.92,IMPACT,6.500774842490976,-19.06552505493164,5.38469123840332,2450.1877140135057,3107.2172834931275,0.03759765625
538.6332879818594,00:08:58.63,IMPACT,6.611395090869821,-17.50769805908203,5.600327491760254,2095.227198012504,2241.991738546549,0.1025390625
546.8299319727892,00:09:06.83,IMPACT,9.819023235556823,-16.864551544189453,8.032069206237793,2656.9374240761736,2525.7589369478596,0.1337890625
558.7185487528345,00:09:18.72,IMPACT,5.336720298569078,-13.357345581054688,4.340161323547363,2681.302714137212,2948.56595421148,0.115234375
577.5267120181406,00:09:37.53,SWELL,4.437081813812256,-37.20735549926758,1.4532296657562256,2140.1517488487734,2290.4039724840172,0.11083984375
589.4849886621315,00:09:49.48,IMPACT,21.48613554308298,-23.196245193481445,17.388826370239258,3027.5358478541784,2680.8738393331414,0.177734375
607.7126530612245,00:10:07.71,HIGH_LOAD,4.494493021596943,-12.258260726928711,5.153948783874512,2707.4054283010228,2500.0461252595574,0.13671875
607.7126530612245,00:10:07.71,IMPACT,6.321012525110852,-12.258260726928711,5.153948783874512,2707.4054283010228,2500.0461252595574,0.13671875
615.0037188208616,00:10:15.00,IMPACT,5.718758239886672,-25.98199462890625,4.842315196990967,2935.1462650107624,2633.4426379285783,0.19287109375
618.7653514739229,00:10:18.77,IMPACT,5.368893970019944,-28.302921295166016,4.668877601623535,2539.838734477419,2601.0652945186357,0.13134765625
622.5966439909297,00:10:22.60,IMPACT,7.278010523847442,-16.209423065185547,6.123474597930908,2154.6624260499075,2050.1749000740824,0.12890625
626.2421768707483,00:10:26.24,IMPACT,10.208490128918463,-14.147586822509766,8.439702987670898,2030.8510432313328,2187.6120624463947,0.09375
641.0797278911565,00:10:41.08,IMPACT,5.191731041127237,-20.510238647460938,4.6247782707214355,1546.8685074962127,2050.151246109169,0.07958984375
642.3336054421769,00:10:42.33,IMPACT,6.001688646062632,-22.193885803222656,5.217583656311035,1894.3399238157542,2280.0211161100515,0.0732421875
643.842902494331,00:10:43.84,IMPACT,8.59993260435555,-12.683673858642578,7.298432350158691,1209.3640822247844,1879.964991833669,0.02734375
645.9094784580499,00:10:45.91,IMPACT,8.80352729763089,-8.63047981262207,7.3949408531188965,1082.1204636742832,2080.7929436801187,0.0234375
647.0472562358277,00:10:47.05,IMPACT,6.442543960424062,-22.841163635253906,5.603280067443848,1804.8620806262938,2208.023189472644,0.09521484375
649.485351473923,00:10:49.49,IMPACT,8.398261545541304,-9.796646118164062,7.094832897186279,1171.349642395858,1896.8561484240342,0.02099609375
649.8104308390023,00:10:49.81,HARSH,3.16250900068683,-22.858436584472656,4.172196865081787,4043.461305583397,2502.4296295294134,0.33349609375
653.4095238095238,00:10:53.41,IMPACT,5.859071271188578,-22.582643508911133,5.225159168243408,1377.3761339075659,2003.748053911957,0.0439453125
655.7779591836735,00:10:55.78,HIGH_LOAD,4.671873080675773,-25.24449920654297,6.030036926269531,2493.187463714489,2474.7285680652226,0.10009765625
666.6448979591837,00:11:06.64,IMPACT,6.031002345417883,-23.514514923095703,5.072100639343262,2852.9707004320826,2574.4028587287726,0.12548828125
674.2378231292518,00:11:14.24,IMPACT,5.072728021466341,-28.353599548339844,4.4134697914123535,2649.5200097583515,2612.1853366780556,0.1455078125
678.6728344671202,00:11:18.67,IMPACT,5.082812818289088,-27.393962860107422,4.4003520011901855,2703.561604762183,2581.8737619076155,0.150390625
679.764172335601,00:11:19.76,IMPACT,5.992838537093567,-26.867088317871094,4.967273712158203,3578.2981643595576,2654.7906314729125,0.25146484375
686.3818594104308,00:11:26.38,IMPACT,12.085170255888542,-25.328811645507812,9.93461799621582,2879.895430648324,2620.721350936478,0.171875
692.9298866213152,00:11:32.93,IMPACT,5.230744113641376,-28.137439727783203,4.565934658050537,2482.4437476542694,2594.0985388902213,0.10986328125
697.7364172335601,00:11:37.74,IMPACT,4.946250049510613,-29.468021392822266,4.255099296569824,2978.9368498469767,2804.2700892494972,0.1171875
699.013514739229,00:11:39.01,IMPACT,5.614576163873171,-28.565711975097656,4.863397598266602,2567.538292488216,2616.5101172318728,0.1259765625
715.8479818594104,00:11:55.85,IMPACT,9.660752692613006,-23.727149963378906,7.9116597175598145,3244.9892059113995,2597.1515524770602,0.1806640625
723.6963265306123,00:12:03.70,IMPACT,8.130035396664079,-25.730674743652344,6.861344337463379,2487.7121049180655,2444.9089048273163,0.056640625
727.6901587301587,00:12:07.69,IMPACT,6.64166279679447,-26.070903778076172,5.433743000030518,4043.0358881737216,2311.4997230932886,0.31787109375
730.7319727891156,00:12:10.73,HARSH,4.686572589165039,-26.945648193359375,2.460003137588501,5575.222396648262,2998.7277160279777,0.4892578125
732.1716099773242,00:12:12.17,IMPACT,5.301663361000869,-24.023117065429688,4.627935409545898,2516.185399366071,1878.9268242570813,0.12744140625
734.2381859410431,00:12:14.24,IMPACT,4.810933686591036,-21.89876937866211,4.234701156616211,2322.9607608042493,1862.7678894536848,0.09326171875
756.0881632653061,00:12:36.09,IMPACT,5.920387634730566,-19.28773307800293,5.369707107543945,835.1035811357638,1456.9109156775,0.0234375
761.9163718820862,00:12:41.92,IMPACT,4.885094665601631,-30.4774169921875,4.7211012840271,1239.6526434809182,854.8895795311472,0.1181640625
763.3327891156463,00:12:43.33,IMPACT,9.122422317397103,-21.106246948242188,7.708747863769531,2015.9345954356227,1978.5326554598862,0.0791015625
764.7492063492064,00:12:44.75,IMPACT,6.090664128383321,-30.530845642089844,5.323825836181641,2343.9748138512414,2516.3109713821436,0.1796875
766.6996825396825,00:12:46.70,HIGH_LOAD,6.459693471199854,-41.0229606628418,7.982071876525879,3852.4525412366106,2934.1830600360904,0.2060546875
766.6996825396825,00:12:46.70,IMPACT,9.56985643981712,-41.0229606628418,7.982071876525879,3852.4525412366106,2934.1830600360904,0.2060546875
769.2074376417233,00:12:49.21,IMPACT,9.8787571781022,-32.418296813964844,8.059720993041992,4074.160727853233,2874.053152431788,0.25830078125
770.5309750566894,00:12:50.53,IMPACT,10.215035430556284,-27.244606018066406,8.118988037109375,5146.8618363839705,2400.1903072014516,0.4384765625
771.5758730158731,00:12:51.58,IMPACT,6.4653391007056324,-25.537437438964844,5.682865142822266,1876.8090561537692,1934.8232498866732,0.06591796875
771.9241723356009,00:12:51.92,HIGH_LOAD,4.496734647905582,-32.807167053222656,3.9735710620880127,5454.193798638695,2065.505073638351,0.42578125
772.2956916099773,00:12:52.30,HARSH,3.062225636912897,-33.238468170166016,3.826801300048828,4430.312254898743,2126.3188570563925,0.359375
773.5727891156463,00:12:53.57,IMPACT,6.615269971841918,-27.21825408935547,5.962425231933594,1391.0530210479697,1453.3940287929142,0.06689453125
774.710566893424,00:12:54.71,IMPACT,11.955256578062071,-24.034887313842773,10.154698371887207,1502.6044304267862,1537.4596487674419,0.0859375
776.8932426303855,00:12:56.89,IMPACT,13.551523792705394,-21.891075134277344,10.739075660705566,5135.085123247137,2067.6048117513915,0.38818359375
777.6362811791383,00:12:57.64,HIGH_LOAD,5.244475146724926,-23.74855613708496,6.400196075439453,2651.3912630774475,2545.5066311687756,0.16748046875
778.0078004535147,00:12:58.01,IMPACT,7.1768611474825486,-26.809093475341797,6.444693565368652,1208.687178259857,1365.236832974583,0.033203125
779.1455782312925,00:12:59.15,HARSH,3.849330547686947,-30.309661865234375,3.284374952316284,5236.998340738284,2319.420321687701,0.4189453125
780.3994557823129,00:13:00.40,IMPACT,6.738559373132307,-31.924163818359375,5.361381530761719,5631.001958015476,2147.1213739210616,0.42431640625
782.1873922902495,00:13:02.19,IMPACT,8.399498542836941,-33.455169677734375,6.958554267883301,3916.6588475118297,2511.6841162709275,0.28466796875
782.3034920634921,00:13:02.30,HARSH,3.4797611718434402,-28.125926971435547,2.365609884262085,4740.034227471171,2377.0614448017973,0.375
788.2245804988662,00:13:08.22,IMPACT,4.958241453217965,-22.383895874023438,4.4348225593566895,1700.607389075748,2125.109087292473,0.0810546875
789.4784580498866,00:13:09.48,IMPACT,7.336966374136782,-29.784332275390625,6.116329669952393,3659.6384638276254,2284.3034492486167,0.19677734375
790.8252154195011,00:13:10.83,IMPACT,13.86463972335619,-25.874691009521484,11.213150978088379,3919.9268098434745,2452.5712199516247,0.201171875
793.5651700680272,00:13:13.57,IMPACT,5.411794654005877,-32.644927978515625,5.00691556930542,1472.2329129961304,2074.8828271302323,0.06591796875
795.7246258503401,00:13:15.72,SWELL,2.596416473388672,-51.05624771118164,0.3364714980125427,3294.535368409164,2889.500849765112,0.19140625
797.2803628117914,00:13:17.28,IMPACT,7.149435969606139,-27.53398895263672,5.507052898406982,6057.197508834508,2530.0106371331635,0.40771484375
798.5110204081633,00:13:18.51,IMPACT,7.837770036078216,-36.81819534301758,6.612819194793701,3749.5961904033925,2312.951841104463,0.279296875
799.1379591836735,00:13:19.14,HIGH_LOAD,5.888774906322072,-41.08159255981445,6.899609565734863,4361.29086747107,2342.4328582468147,0.2880859375
800.7169160997732,00:13:20.72,IMPACT,4.913727198427811,-31.40245819091797,4.517542839050293,1744.317446067561,2313.9907268585307,0.0869140625
804.3624489795918,00:13:24.36,HIGH_LOAD,5.15503724785993,-18.54611587524414,7.188270092010498,1110.9236156957809,1641.5222681983587,0.0703125
804.3624489795918,00:13:24.36,IMPACT,8.290926860541349,-18.54611587524414,7.188270092010498,1110.9236156957809,1641.5222681983587,0.0703125
805.7092063492064,00:13:25.71,IMPACT,12.445390896917765,-26.19647216796875,10.177909851074219,3416.6151061665214,2345.4730552139126,0.26123046875
808.472380952381,00:13:28.47,SWELL,3.3275930881500244,-40.50816345214844,0.5785269141197205,1056.1362409268452,1964.798718397902,0.029296875
808.5420408163266,00:13:28.54,IMPACT,8.223943309612379,-27.89187240600586,7.2226104736328125,1576.6588965183694,1516.1106964890528,0.07470703125
809.9120181405896,00:13:29.91,HIGH_LOAD,6.50719125664471,-33.15614318847656,8.13482666015625,3741.7686304048943,2417.2799350012456,0.16455078125
809.9120181405896,00:13:29.91,IMPACT,9.827194413590226,-33.15614318847656,8.13482666015625,3741.7686304048943,2417.2799350012456,0.16455078125
812.977052154195,00:13:32.98,IMPACT,13.30740514249106,-22.971139907836914,10.886896133422852,2926.293314201048,2431.688097266758,0.189453125
817.78358276644,00:13:37.78,IMPACT,7.23552843711996,-27.380626678466797,6.247432708740234,2165.8168420960437,2244.768183670632,0.08203125
818.8981405895692,00:13:38.90,IMPACT,4.941168866301159,-31.624359130859375,4.250631332397461,3716.672004760555,2004.6467945480874,0.26220703125
818.9910204081633,00:13:38.99,HARSH,3.002130066539136,-27.916107177734375,1.8951153755187988,4226.314737093214,1946.5335739189513,0.3447265625
820.2681179138322,00:13:40.27,IMPACT,6.2215143415522025,-34.37238693237305,5.550919055938721,2121.6688340105397,2299.3740672553718,0.09033203125
820.2681179138322,00:13:40.27,HIGH_LOAD,3.947746473729155,-34.37238693237305,5.550919055938721,2121.6688340105397,2299.3740672553718,0.09033203125
826.5375056689343,00:13:46.54,IMPACT,5.549981581466161,-34.237022399902344,4.904016494750977,2800.0969218188834,2257.323329302426,0.16064453125
831.7155555555555,00:13:51.72,IMPACT,4.998910811709817,-31.961284637451172,4.039427280426025,4800.638210406643,2777.476003767217,0.26513671875
832.3889342403628,00:13:52.39,HARSH,3.4560663348683662,-32.797447204589844,2.981435775756836,5665.691855325533,2756.0874198187125,0.3251953125
833.1319727891156,00:13:53.13,IMPACT,6.472404328064791,-30.18094253540039,5.881133556365967,1459.4344732977918,1487.3722234302174,0.07421875
835.6165079365079,00:13:55.62,HIGH_LOAD,4.2335708087627175,-28.516151428222656,5.655730724334717,2182.211748512286,2074.6179691784296,0.12158203125
835.6165079365079,00:13:55.62,IMPACT,6.45315473432621,-28.516151428222656,5.655730724334717,2182.211748512286,2074.6179691784296,0.12158203125
838.4029024943311,00:13:58.40,IMPACT,5.4551367328282065,-31.15900421142578,4.733463287353516,3133.912654980776,2162.1213039944523,0.1904296875
839.4942403628118,00:13:59.49,HARSH,3.3599030512321244,-30.933364868164062,2.258854866027832,5249.904127087767,3164.83887729888,0.306640625
839.8657596371883,00:13:59.87,IMPACT,13.54566516952499,-21.079845428466797,11.219442367553711,2058.8534919346207,2161.8135341743996,0.1083984375
840.7945578231293,00:14:00.79,HIGH_LOAD,4.401816904641429,-24.540882110595703,6.292211532592773,1506.599700074291,1903.8910596456794,0.0478515625
843.4648526077098,00:14:03.46,IMPACT,5.9755393898099864,-25.603622436523438,5.2775678634643555,1717.1360735194505,2313.1423493698635,0.03564453125
851.0345578231293,00:14:11.03,IMPACT,4.885541134366752,-23.803905487060547,4.456119060516357,1600.3763418250032,1756.772768804433,0.06787109375
852.9153741496599,00:14:12.92,IMPACT,6.049619115905372,-28.60814666748047,5.1941680908203125,2951.3689171677797,2196.1004654514177,0.134765625
861.9943764172335,00:14:21.99,HIGH_LOAD,4.970683349169209,-21.59881591796875,6.723186016082764,1961.7201391212052,1271.8136320493707,0.1142578125
862.5980952380952,00:14:22.60,IMPACT,6.9603887941725695,-24.072595596313477,6.057744026184082,2043.3318741402302,1656.603161948999,0.07861328125
865.500589569161,00:14:25.50,SWELL,3.967015027999878,-35.424991607666016,0.9054924249649048,1900.5231350839258,2570.057452460095,0.08349609375
867.4278458049887,00:14:27.43,HIGH_LOAD,4.2803344326676935,-27.767181396484375,6.076364040374756,1769.0078572538491,1285.9419408954473,0.1083984375
868.2405442176871,00:14:28.24,IMPACT,5.901393694958077,-24.980587005615234,5.219212055206299,1989.87883328991,1795.0626042775245,0.08056640625
869.6105215419501,00:14:29.61,HARSH,4.36228554440223,-35.321250915527344,1.6648967266082764,6047.696621805659,3299.5336651365205,0.4365234375
869.7034013605443,00:14:29.70,IMPACT,7.895202873408944,-27.636516571044922,6.780517101287842,2436.4164212995593,1820.0506740607166,0.14453125
871.0269387755102,00:14:31.03,IMPACT,5.726753274885056,-32.06367492675781,5.230688095092773,2003.6606037512047,1437.086712471225,0.1416015625
872.3040362811792,00:14:32.30,IMPACT,6.745821769858639,-21.595481872558594,5.957641124725342,1541.2996897157598,1391.9823331273599,0.08203125
872.6291156462585,00:14:32.63,HIGH_LOAD,5.2261228851844725,-24.347633361816406,7.084043502807617,1889.7385619867623,1983.6007488050284,0.08935546875
873.4185941043083,00:14:33.42,IMPACT,8.478115250506335,-24.60464859008789,7.23305606842041,2250.7706002367827,1776.8103323137148,0.0986328125
875.6941496598639,00:14:35.69,IMPACT,7.87613896001522,-21.779624938964844,6.780379772186279,1939.2365310051607,1563.681696024571,0.111328125
876.8783673469388,00:14:36.88,IMPACT,4.84230481914763,-21.04314613342285,4.364198207855225,1757.7221404307038,1633.399738383182,0.0703125
